148,0 2,35805842873 2,54490782897 1,98995116251 0,234408 0,0996483 0,0925625 0,096537 S
536,0 2,13105774981 3,39595744529 2,00072324162 0,234408 0,0996483 0,0925625 0,096537 S
765,0 2,45733226638 3,27901615835 2,01043819874 0,234408 0,0996483 0,0925625 0,096537 S
58,0 2,0 3,97266923607 1,88120768276 0,240396 0,0963653 0,0894962 0,0931382 N
273,0 2,10791421794 3,77496138727 1,90850551959 0,240396 0,0963653 0,0894962 0,0931382 S
371,0 2,02008707958 3,98348620679 1,90671684708 0,240396 0,0963653 0,0894962 0,0931382 S
455,0 2,0443343121 3,69996170456 1,90158297758 0,240396 0,0963653 0,0894962 0,0931382 S
592,0 2,21307879598 3,54620899084 1,88444172112 0,240396 0,0963653 0,0894962 0,0931382 S
633,0 2,16212386199 4,37321320602 1,89329711947 0,240396 0,0963653 0,0894962 0,0931382 S
745,0 2,0 4,45204023758 1,87863462104 0,240396 0,0963653 0,0894962 0,0931382 S
815,0 2,21497039205 4,10210748785 1,88413911603 0,240396 0,0963653 0,0894962 0,0931382 S
932,0 2,0 3,62973081756 1,87588174887 0,240396 0,0963653 0,0894962 0,0931382 S
25,0 2,0 2,70932079092 1,80998124098 0,244 0,0905206 0,083824 0,0875545 N
144,0 2,0 2,60161859246 1,80615420768 0,244 0,0905206 0,083824 0,0875545 S
232,0 2,00181575852 3,43235009872 1,82819629545 0,244 0,0905206 0,083824 0,0875545 S
343,0 2,04739582356 3,12603234728 1,83181785111 0,244 0,0905206 0,083824 0,0875545 S
454,0 2,0 2,5388126504 1,80793937471 0,244 0,0905206 0,083824 0,0875545 S
554,0 2,19263025625 2,75713960306 1,82813397727 0,244 0,0905206 0,083824 0,0875545 S
625,0 2,03745689912 2,77284167342 1,82928051223 0,244 0,0905206 0,083824 0,0875545 S
732,0 2,0 3,20503866051 1,83911881273 0,244 0,0905206 0,083824 0,0875545 S
837,0 2,06100810689 2,51973250355 1,80316219864 0,244 0,0905206 0,083824 0,0875545 S
905,0 2,0 2,80945695765 1,80756621018 0,244 0,0905206 0,083824 0,0875545 S
33,0 2,0 3,32590587691 1,76706016276 0,258499 0,0886514 0,081945 0,0856682 N
153,0 2,40945948463 2,64650033572 1,79211701596 0,258499 0,0886514 0,081945 0,0856682 S
207,0 2,13592620296 3,1028603712 1,79555152866 0,258499 0,0886514 0,081945 0,0856682 S
312,0 2,01602456318 2,73575855784 1,78370877927 0,258499 0,0886514 0,081945 0,0856682 S
448,0 2,0116225048 2,76320782472 1,77499947483 0,258499 0,0886514 0,081945 0,0856682 S
533,0 2,05779974897 2,73035030913 1,77609527186 0,258499 0,0886514 0,081945 0,0856682 S
623,0 2,0 2,92798640001 1,7752498583 0,258499 0,0886514 0,081945 0,0856682 S
754,0 2,43892425947 2,78889188786 1,77664084338 0,258499 0,0886514 0,081945 0,0856682 S
828,0 2,0 3,47356355223 1,76981680976 0,258499 0,0886514 0,081945 0,0856682 S
921,0 2,0 2,5164610781 1,76469862644 0,258499 0,0886514 0,081945 0,0856682 S
31,0 2,0 2,54897679943 1,73836884281 0,264974 0,0864215 0,0797893 0,0834688 N
150,0 2,12558700198 3,40935773196 1,74068757838 0,264974 0,0864215 0,0797893 0,0834688 S
217,0 2,04315695179 2,79269722094 1,74228718338 0,264974 0,0864215 0,0797893 0,0834688 S
360,0 2,07842284674 3,16587952599 1,74540723569 0,264974 0,0864215 0,0797893 0,0834688 S
408,0 2,16834057397 2,79723033972 1,75708648996 0,264974 0,0864215 0,0797893 0,0834688 S
553,0 2,13972121226 2,57879236472 1,73192417655 0,264974 0,0864215 0,0797893 0,0834688 S
613,0 2,00823653837 2,82528748145 1,7384169233 0,264974 0,0864215 0,0797893 0,0834688 S
780,0 2,0 3,16758915391 1,76223638062 0,264974 0,0864215 0,0797893 0,0834688 S
816,0 2,00349348236 2,50783285555 1,73993477687 0,264974 0,0864215 0,0797893 0,0834688 S
971,0 2,0 2,8628717307 1,75595500679 0,264974 0,0864215 0,0797893 0,0834688 S
69,0 2,15378301468 2,67006768683 1,6346154359 0,267809 0,0797979 0,0735224 0,0769657 N
124,0 2,0 3,01222668193 1,63740153106 0,267809 0,0797979 0,0735224 0,0769657 S
248,0 2,39040853319 2,63019739962 1,62674553553 0,267809 0,0797979 0,0735224 0,0769657 S
333,0 2,01045986308 3,1394231636 1,62153373313 0,267809 0,0797979 0,0735224 0,0769657 S
459,0 2,0 3,41919050837 1,62938115024 0,267809 0,0797979 0,0735224 0,0769657 S
503,0 2,20051216235 3,02315090985 1,61585979219 0,267809 0,0797979 0,0735224 0,0769657 S
615,0 2,0 2,95821186769 1,621806311 0,267809 0,0797979 0,0735224 0,0769657 S
760,0 2,0483460538 3,21882409539 1,63525869743 0,267809 0,0797979 0,0735224 0,0769657 S
829,0 2,04656152781 2,84684883303 1,62227199893 0,267809 0,0797979 0,0735224 0,0769657 S
922,0 2,18862147486 2,53794246989 1,61602866999 0,267809 0,0797979 0,0735224 0,0769657 S
6,0 2,1619358668 2,0 1,58883205633 0,287121 0,0769226 0,0706469 0,0743688 N
167,0 2,17072349486 2,35287175361 1,60295671745 0,287121 0,0769226 0,0706469 0,0743688 S
208,0 2,0 2,0 1,60879471397 0,287121 0,0769226 0,0706469 0,0743688 S
326,0 2,17172341269 2,03710107446 1,60671243049 0,287121 0,0769226 0,0706469 0,0743688 S
476,0 2,14210375036 2,46500506548 1,60427732918 0,287121 0,0769226 0,0706469 0,0743688 S
520,0 2,03541051388 2,40626631789 1,60251978483 0,287121 0,0769226 0,0706469 0,0743688 S
664,0 2,0 2,0 1,58708818492 0,287121 0,0769226 0,0706469 0,0743688 S
792,0 2,06423726825 2,36085310268 1,59092494719 0,287121 0,0769226 0,0706469 0,0743688 S
871,0 2,29069189757 2,16041649141 1,60396102673 0,287121 0,0769226 0,0706469 0,0743688 S
977,0 2,21017920315 2,23678814976 1,60505145782 0,287121 0,0769226 0,0706469 0,0743688 S
66,0 2,13179623959 2,55850528834 1,5641171023 0,291379 0,0744267 0,0684499 0,0716564 S
348,0 2,01142754814 2,72354551319 1,54347299994 0,291379 0,0744267 0,0684499 0,0716564 S
521,0 2,26451922752 2,69710297393 1,57239631464 0,291379 0,0744267 0,0684499 0,0716564 S
740,0 2,0 2,69786777028 1,53915673579 0,291379 0,0744267 0,0684499 0,0716564 S
835,0 2,03581278204 2,70128042611 1,56878120952 0,291379 0,0744267 0,0684499 0,0716564 S
944,0 2,30599559726 2,59998682994 1,57543126289 0,291379 0,0744267 0,0684499 0,0716564 S
671,0 2,00002477845 2,38333546433 1,58000196605 0,297476 0,0754181 0,0692956 0,0729723 N
125,0 2,0 2,0 1,55504131254 0,300763 0,0734292 0,0672904 0,0708546 N
292,0 2,21618162923 2,45269700723 1,55424534437 0,300763 0,0734292 0,0672904 0,0708546 S
430,0 2,25146713913 2,0 1,56052980789 0,300763 0,0734292 0,0672904 0,0708546 S
52,0 2,0 3,1789621652 1,49227705544 0,302547 0,071479 0,0655913 0,0687843 N
350,0 2,00906231566 2,7166048926 1,4867819067 0,302547 0,071479 0,0655913 0,0687843 S
510,0 2,03067789504 2,52192512575 1,4756331705 0,302547 0,071479 0,0655913 0,0687843 S
663,0 2,15803897382 2,82712116081 1,47871877159 0,302547 0,071479 0,0655913 0,0687843 S
725,0 2,0 3,3667132867 1,49492595578 0,302547 0,071479 0,0655913 0,0687843 S
852,0 2,0 2,70921379396 1,46632596073 0,302547 0,071479 0,0655913 0,0687843 S
902,0 2,12873214061 2,77292885411 1,4747689853 0,302547 0,071479 0,0655913 0,0687843 S
128,0 2,35086169291 2,52056439145 1,44254540392 0,305737 0,0695817 0,0637585 0,0670127 N
214,0 2,05097922017 2,64176264319 1,43926089504 0,305737 0,0695817 0,0637585 0,0670127 S
468,0 2,38239342973 2,81616925556 1,44623385241 0,305737 0,0695817 0,0637585 0,0670127 S
40,0 2,0 2,0 1,48516948564 0,312282 0,0694599 0,0635634 0,0670315 N
315,0 2,01107294006 2,19744320798 1,47488558074 0,312282 0,0694599 0,0635634 0,0670315 S
518,0 2,00205067236 2,00234569406 1,48017548254 0,312282 0,0694599 0,0635634 0,0670315 S
658,0 2,0 2,0 1,46919976409 0,312282 0,0694599 0,0635634 0,0670315 S
724,0 2,0 2,0 1,48329544963 0,312282 0,0694599 0,0635634 0,0670315 S
840,0 2,07790257013 2,0 1,48106920877 0,312282 0,0694599 0,0635634 0,0670315 S
908,0 2,0 2,0655810507 1,47772048376 0,312282 0,0694599 0,0635634 0,0670315 S
47,0 2,02419087953 2,707634489 1,42160592761 0,315582 0,065621 0,0601788 0,0631188 N
116,0 2,09866461032 3,15010360833 1,40963264122 0,315582 0,065621 0,0601788 0,0631188 S
218,0 2,34124519656 3,48932753704 1,38965318848 0,315582 0,065621 0,0601788 0,0631188 S
363,0 2,16278989374 2,92329959842 1,42406659162 0,315582 0,065621 0,0601788 0,0631188 S
433,0 2,12804874226 3,01684654837 1,39010740682 0,315582 0,065621 0,0601788 0,0631188 S
509,0 2,38158022442 3,48477740965 1,42204528897 0,315582 0,065621 0,0601788 0,0631188 S
619,0 2,25600378763 3,3048149131 1,38975023089 0,315582 0,065621 0,0601788 0,0631188 S
746,0 2,20829220154 2,56329945099 1,3898739814 0,315582 0,065621 0,0601788 0,0631188 S
804,0 2,0 3,23369409395 1,41683672098 0,315582 0,065621 0,0601788 0,0631188 S
941,0 2,00123642025 3,19309101614 1,39219130352 0,315582 0,065621 0,0601788 0,0631188 S
38,0 2,33603255245 3,25209228891 1,32792087783 0,334522 0,0620888 0,0567531 0,0596328 N
154,0 2,22958022234 2,76318427398 1,31891030483 0,334522 0,0620888 0,0567531 0,0596328 S
211,0 2,32554984204 3,37142632173 1,32100927452 0,334522 0,0620888 0,0567531 0,0596328 S
317,0 2,0 2,77994028437 1,34187937384 0,334522 0,0620888 0,0567531 0,0596328 S
432,0 2,16343503278 3,05505143307 1,33806570688 0,334522 0,0620888 0,0567531 0,0596328 S
513,0 2,27362038327 2,67903882994 1,31740950338 0,334522 0,0620888 0,0567531 0,0596328 S
600,0 2,39004631142 3,26652840899 1,34804881652 0,334522 0,0620888 0,0567531 0,0596328 S
727,0 2,0 3,44888953484 1,35004335487 0,334522 0,0620888 0,0567531 0,0596328 S
812,0 2,19324332893 3,296816828 1,34030006608 0,334522 0,0620888 0,0567531 0,0596328 S
904,0 2,03215575408 2,64894583081 1,34661718286 0,334522 0,0620888 0,0567531 0,0596328 S
24,0 2,05852002703 3,13032089852 1,29923171946 0,341866 0,0589225 0,0539354 0,0566711 N
199,0 2,0910336427 2,83940643527 1,31081833194 0,341866 0,0589225 0,0539354 0,0566711 S
231,0 2,03443230792 2,58847847369 1,31138268625 0,341866 0,0589225 0,0539354 0,0566711 S
364,0 2,0 2,87195094567 1,2882265806 0,341866 0,0589225 0,0539354 0,0566711 S
416,0 2,34676137076 2,85859981499 1,29525554608 0,341866 0,0589225 0,0539354 0,0566711 S
562,0 2,11264938135 2,57389031589 1,30906973877 0,341866 0,0589225 0,0539354 0,0566711 S
635,0 2,10720012146 3,32673171553 1,29702733611 0,341866 0,0589225 0,0539354 0,0566711 S
757,0 2,10151673392 3,30311246585 1,29635267852 0,341866 0,0589225 0,0539354 0,0566711 S
848,0 2,0 2,5371792154 1,30716499706 0,341866 0,0589225 0,0539354 0,0566711 S
951,0 2,23195050841 3,21352661833 1,29140410465 0,341866 0,0589225 0,0539354 0,0566711 S
37,0 2,1582259384 3,22901857412 1,27108655802 0,357528 0,0561818 0,051234 0,0539629 N
186,0 2,15331029136 2,69618895968 1,23931404203 0,357528 0,0561818 0,051234 0,0539629 S
230,0 2,17321930091 2,57708755777 1,24639908231 0,357528 0,0561818 0,051234 0,0539629 S
323,0 2,0 3,1100440635 1,24365442827 0,357528 0,0561818 0,051234 0,0539629 S
464,0 2,19932029774 3,14097436007 1,26364661754 0,357528 0,0561818 0,051234 0,0539629 S
524,0 2,03223165391 2,50321350907 1,26965281581 0,357528 0,0561818 0,051234 0,0539629 S
636,0 2,32432314361 3,08197327418 1,24537131356 0,357528 0,0561818 0,051234 0,0539629 S
718,0 2,29754269447 3,02231760439 1,24877511855 0,357528 0,0561818 0,051234 0,0539629 S
849,0 2,001135889 2,8210558279 1,27289019183 0,357528 0,0561818 0,051234 0,0539629 S
901,0 2,0 2,61282972704 1,25183967525 0,357528 0,0561818 0,051234 0,0539629 S
21,0 2,0 2,88011438265 1,20977573123 0,366692 0,0537357 0,0489777 0,0515024 N
166,0 2,43521833391 2,740707441 1,20444139078 0,366692 0,0537357 0,0489777 0,0515024 S
242,0 2,04990474309 2,56171283646 1,23529571067 0,366692 0,0537357 0,0489777 0,0515024 S
358,0 2,0 2,76995651198 1,23556700273 0,366692 0,0537357 0,0489777 0,0515024 S
456,0 2,0 2,54541048573 1,21281501711 0,366692 0,0537357 0,0489777 0,0515024 S
511,0 2,24556358777 2,7112821389 1,23654108291 0,366692 0,0537357 0,0489777 0,0515024 S
622,0 2,21182158605 2,93506002318 1,20330669763 0,366692 0,0537357 0,0489777 0,0515024 S
784,0 2,33361298394 2,99199338759 1,21134864758 0,366692 0,0537357 0,0489777 0,0515024 S
802,0 2,16454406569 3,18389406914 1,21777852093 0,366692 0,0537357 0,0489777 0,0515024 S
937,0 2,00184225905 2,62963752527 1,20646189508 0,366692 0,0537357 0,0489777 0,0515024 S
63,0 2,00796710321 2,97168861584 1,1432088483 0,379826 0,0495673 0,0451854 0,0476049 N
141,0 2,27612598072 3,21203766411 1,15270574362 0,379826 0,0495673 0,0451854 0,0476049 S
212,0 2,11052711591 3,43198659547 1,1456789735 0,379826 0,0495673 0,0451854 0,0476049 S
361,0 2,0 2,70424578436 1,16038336798 0,379826 0,0495673 0,0451854 0,0476049 S
484,0 2,08821869214 2,50106477024 1,13713739717 0,379826 0,0495673 0,0451854 0,0476049 S
544,0 2,15584473252 3,05258512399 1,13714562823 0,379826 0,0495673 0,0451854 0,0476049 S
609,0 2,0 3,28287805977 1,15047392611 0,379826 0,0495673 0,0451854 0,0476049 S
735,0 2,10850267449 3,00886015908 1,1536931482 0,379826 0,0495673 0,0451854 0,0476049 S
820,0 2,03691854435 2,90380792901 1,14214221849 0,379826 0,0495673 0,0451854 0,0476049 S
933,0 2,07040069248 2,60309183794 1,13423869367 0,379826 0,0495673 0,0451854 0,0476049 S
51,0 2,29578338028 2,71024802666 1,11385295247 0,392391 0,0460724 0,042059 0,0443428 N
104,0 2,0 2,52257785504 1,10174993046 0,392391 0,0460724 0,042059 0,0443428 S
254,0 2,12903277435 2,51013435059 1,10406223168 0,392391 0,0460724 0,042059 0,0443428 S
344,0 2,0 2,88966394883 1,11897204566 0,392391 0,0460724 0,042059 0,0443428 S
424,0 2,21400225359 3,32840134839 1,1135176547 0,392391 0,0460724 0,042059 0,0443428 S
563,0 2,20871732896 2,59313668716 1,09609160496 0,392391 0,0460724 0,042059 0,0443428 S
610,0 2,0 3,46686887886 1,09098545757 0,392391 0,0460724 0,042059 0,0443428 S
737,0 2,0 2,65049485911 1,11236727864 0,392391 0,0460724 0,042059 0,0443428 S
817,0 2,0088269337 2,83285866212 1,10709769095 0,392391 0,0460724 0,042059 0,0443428 S
952,0 2,0 3,41195441763 1,1172386366 0,392391 0,0460724 0,042059 0,0443428 S
83,0 2,03447299479 3,18293322364 1,07038368204 0,405484 0,0433605 0,0395519 0,041603 N
108,0 2,23623268526 3,00316523259 1,06229712152 0,405484 0,0433605 0,0395519 0,041603 S
253,0 2,4701605568 2,68918750349 1,06889019486 0,405484 0,0433605 0,0395519 0,041603 S
379,0 2,33003695339 2,71377539667 1,08806221335 0,405484 0,0433605 0,0395519 0,041603 S
445,0 2,0 3,06089691562 1,07819667534 0,405484 0,0433605 0,0395519 0,041603 S
564,0 2,40802175247 3,17816139084 1,08196282057 0,405484 0,0433605 0,0395519 0,041603 S
621,0 2,0 3,17282678395 1,08022950816 0,405484 0,0433605 0,0395519 0,041603 S
721,0 2,06147370557 3,1894242546 1,07161176462 0,405484 0,0433605 0,0395519 0,041603 S
805,0 2,0 2,90283128417 1,08067703154 0,405484 0,0433605 0,0395519 0,041603 S
947,0 2,12736902287 2,63145438886 1,08650310329 0,405484 0,0433605 0,0395519 0,041603 S
497,0 2,33895126597 3,22988018685 1,03487871597 0,416443 0,0415171 0,0378856 0,0398424 N
734,0 2,08853554393 2,64436218259 1,04881934561 0,416443 0,0415171 0,0378856 0,0398424 S
74,0 2,37429030983 2,62310461375 0,983928616331 0,422673 0,0391384 0,0356485 0,0375976 N
139,0 2,06403953801 2,68946124288 0,99134398871 0,422673 0,0391384 0,0356485 0,0375976 S
221,0 2,07333100397 2,61796921419 1,00439752578 0,422673 0,0391384 0,0356485 0,0375976 S
328,0 2,29923124677 2,78701655003 0,980996514159 0,422673 0,0391384 0,0356485 0,0375976 S
422,0 2,31737739195 2,85314847118 0,987362313863 0,422673 0,0391384 0,0356485 0,0375976 S
523,0 2,10789997888 2,97880406922 1,00278734433 0,422673 0,0391384 0,0356485 0,0375976 S
647,0 2,27658930303 3,10339935725 0,98559402955 0,422673 0,0391384 0,0356485 0,0375976 S
707,0 2,218377974 2,8761430096 0,996098070534 0,422673 0,0391384 0,0356485 0,0375976 S
827,0 2,0 3,48922991656 0,993392295619 0,422673 0,0391384 0,0356485 0,0375976 S
945,0 2,48919444106 2,75117482996 0,980760044472 0,422673 0,0391384 0,0356485 0,0375976 S
28,0 2,0 2,63522271783 0,962874904331 0,441196 0,0358967 0,0326292 0,0344847 N
113,0 2,0 2,69197088603 0,957201742667 0,441196 0,0358967 0,0326292 0,0344847 S
225,0 2,3509116276 2,6326746629 0,941174879696 0,441196 0,0358967 0,0326292 0,0344847 S
339,0 2,01871286657 3,49698944151 0,96764086441 0,441196 0,0358967 0,0326292 0,0344847 S
420,0 2,32608274906 2,87654951455 0,9631179309 0,441196 0,0358967 0,0326292 0,0344847 S
574,0 2,47488619354 3,2478585331 0,951989480423 0,441196 0,0358967 0,0326292 0,0344847 S
608,0 2,03861005807 2,95111878195 0,962537844559 0,441196 0,0358967 0,0326292 0,0344847 S
728,0 2,09137297825 3,29826257033 0,958844403578 0,441196 0,0358967 0,0326292 0,0344847 S
859,0 2,00317404057 2,98852445054 0,973165795989 0,441196 0,0358967 0,0326292 0,0344847 S
946,0 2,04341658129 2,93443781666 0,940805477219 0,441196 0,0358967 0,0326292 0,0344847 S
49,0 2,0 2,68249383498 0,911749739956 0,452317 0,0334806 0,0305298 0,0321478 N
135,0 2,40753496219 2,61173538659 0,903448801663 0,452317 0,0334806 0,0305298 0,0321478 S
289,0 2,47173980099 3,06940940082 0,929458810666 0,452317 0,0334806 0,0305298 0,0321478 S
329,0 2,02567812563 3,13823247945 0,905311666751 0,452317 0,0334806 0,0305298 0,0321478 S
453,0 2,40123670796 2,73095927949 0,918844466445 0,452317 0,0334806 0,0305298 0,0321478 S
512,0 2,05921367883 2,54322120738 0,929660950146 0,452317 0,0334806 0,0305298 0,0321478 S
642,0 2,0 2,99432641978 0,929332109341 0,452317 0,0334806 0,0305298 0,0321478 S
776,0 2,16636990727 2,76976649031 0,935794596663 0,452317 0,0334806 0,0305298 0,0321478 S
867,0 2,06470223974 2,71759901949 0,919361211568 0,452317 0,0334806 0,0305298 0,0321478 S
982,0 2,09287362608 2,76847327028 0,935700221885 0,452317 0,0334806 0,0305298 0,0321478 S
64,0 2,0 2,87615367325 0,886742609153 0,460282 0,0313939 0,0285593 0,0301892 N
146,0 2,04379285337 2,52196145072 0,893123108244 0,460282 0,0313939 0,0285593 0,0301892 S
220,0 2,31704452456 2,76227895099 0,884110719505 0,460282 0,0313939 0,0285593 0,0301892 S
327,0 2,42934247566 2,70637261412 0,895166320481 0,460282 0,0313939 0,0285593 0,0301892 S
428,0 2,312858132 3,32812112557 0,888417193211 0,460282 0,0313939 0,0285593 0,0301892 S
560,0 2,0 2,89377412757 0,899305324626 0,460282 0,0313939 0,0285593 0,0301892 S
631,0 2,16011790691 2,66503496567 0,881339127926 0,460282 0,0313939 0,0285593 0,0301892 S
716,0 2,2586322769 3,18990729928 0,897955709577 0,460282 0,0313939 0,0285593 0,0301892 S
888,0 2,0 2,71443601036 0,86477659513 0,460282 0,0313939 0,0285593 0,0301892 S
954,0 2,29438783636 3,24451744102 0,875705242561 0,460282 0,0313939 0,0285593 0,0301892 S
35,0 2,06131683001 3,05355924972 0,841926825957 0,472741 0,0288693 0,0262626 0,0277464 N
132,0 2,00812501093 2,65976371203 0,830640600106 0,472741 0,0288693 0,0262626 0,0277464 S
205,0 2,3646249185 2,80957376076 0,851286670447 0,472741 0,0288693 0,0262626 0,0277464 S
377,0 2,12154326383 2,78532351544 0,8561265428 0,472741 0,0288693 0,0262626 0,0277464 S
472,0 2,48670871018 2,60365859194 0,841698162335 0,472741 0,0288693 0,0262626 0,0277464 S
541,0 2,19819894491 2,84273798124 0,83289779027 0,472741 0,0288693 0,0262626 0,0277464 S
607,0 2,0 3,28759676956 0,827674823054 0,472741 0,0288693 0,0262626 0,0277464 S
710,0 2,1483364026 2,76162836994 0,835718876063 0,472741 0,0288693 0,0262626 0,0277464 S
821,0 2,22535191467 3,14493440922 0,847094870632 0,472741 0,0288693 0,0262626 0,0277464 S
926,0 2,08510787246 2,76090986995 0,845465141554 0,472741 0,0288693 0,0262626 0,0277464 S
14,0 2,01254202 2,52608271034 0,822686663993 0,483203 0,0264133 0,0241076 0,0254163 S
111,0 2,47761561911 2,7893446817 0,795445566703 0,483203 0,0264133 0,0241076 0,0254163 S
346,0 2,17955145926 2,54106279489 0,822892982748 0,483203 0,0264133 0,0241076 0,0254163 S
443,0 2,1676639146 3,04963152715 0,794464661093 0,483203 0,0264133 0,0241076 0,0254163 S
537,0 2,01850571266 2,5990667299 0,788370443954 0,483203 0,0264133 0,0241076 0,0254163 S
616,0 2,04623861528 2,77807735631 0,820551961281 0,483203 0,0264133 0,0241076 0,0254163 S
712,0 2,0 2,81360508948 0,80331662888 0,483203 0,0264133 0,0241076 0,0254163 S
832,0 2,11136920759 2,50086699128 0,792854046506 0,483203 0,0264133 0,0241076 0,0254163 S
923,0 2,0 2,91148726734 0,794078364032 0,483203 0,0264133 0,0241076 0,0254163 S
296,0 2,0 2,0 0,850876965902 0,490974 0,0271727 0,0247413 0,0262711 N
27,0 2,04383981839 3,13235668388 0,770359000241 0,494502 0,0247892 0,0225578 0,0238702 N
181,0 2,09506870652 2,6133919214 0,76607904968 0,494502 0,0247892 0,0225578 0,0238702 S
283,0 2,10645523221 3,4029800777 0,784383709685 0,494502 0,0247892 0,0225578 0,0238702 S
320,0 2,00794351546 2,61963178176 0,757003034237 0,494502 0,0247892 0,0225578 0,0238702 S
458,0 2,06121204245 3,27550715992 0,771137731013 0,494502 0,0247892 0,0225578 0,0238702 S
559,0 2,07690518985 2,72417497811 0,756545518394 0,494502 0,0247892 0,0225578 0,0238702 S
782,0 2,04114553083 2,82256165763 0,776655801976 0,494502 0,0247892 0,0225578 0,0238702 S
850,0 2,03153101552 2,51329950468 0,761670544109 0,494502 0,0247892 0,0225578 0,0238702 S
919,0 2,0 2,60612090389 0,775089046398 0,494502 0,0247892 0,0225578 0,0238702 S
48,0 2,34679641038 2,84515855064 0,728620775766 0,505156 0,0216592 0,0196863 0,0208914 N
179,0 2,0 2,95745349179 0,742306891164 0,505156 0,0216592 0,0196863 0,0208914 S
282,0 2,01882919805 3,02253193999 0,732368339971 0,505156 0,0216592 0,0196863 0,0208914 S
345,0 2,40449475861 2,99676128535 0,72147083431 0,505156 0,0216592 0,0196863 0,0208914 S
449,0 2,28911699265 3,03329159831 0,736462408654 0,505156 0,0216592 0,0196863 0,0208914 S
549,0 2,15418353984 2,58819711919 0,742714497134 0,505156 0,0216592 0,0196863 0,0208914 S
699,0 2,0 3,2715800195 0,740775253741 0,505156 0,0216592 0,0196863 0,0208914 S
709,0 2,08120696919 2,75502619119 0,745635566145 0,505156 0,0216592 0,0196863 0,0208914 S
866,0 2,00722626585 2,57698473066 0,73721520905 0,505156 0,0216592 0,0196863 0,0208914 S
903,0 2,0 2,97078767532 0,730453435764 0,505156 0,0216592 0,0196863 0,0208914 S
12,0 2,03457479912 3,06456286168 0,683879333277 0,516532 0,0201843 0,0183705 0,0194163 N
137,0 2,0 2,93754692908 0,704059615524 0,516532 0,0201843 0,0183705 0,0194163 S
202,0 2,0 2,62086069463 0,6774911516 0,516532 0,0201843 0,0183705 0,0194163 S
321,0 2,48014116528 2,9620932293 0,711959495697 0,516532 0,0201843 0,0183705 0,0194163 S
403,0 2,0 2,59162855378 0,67670497647 0,516532 0,0201843 0,0183705 0,0194163 S
535,0 2,12989688325 2,98625783088 0,677391604495 0,516532 0,0201843 0,0183705 0,0194163 S
632,0 2,19085359802 2,69961749066 0,70533243863 0,516532 0,0201843 0,0183705 0,0194163 S
791,0 2,0277938561 2,66566571686 0,68948241736 0,516532 0,0201843 0,0183705 0,0194163 S
823,0 2,00886305031 3,36845457034 0,693787205831 0,516532 0,0201843 0,0183705 0,0194163 S
912,0 2,0 3,00674292412 0,706325664521 0,516532 0,0201843 0,0183705 0,0194163 S
13,0 2,0 3,3170683429 0,647342056838 0,530366 0,0177617 0,0161534 0,0170947 N
134,0 2,17352700909 2,93041975992 0,668107751421 0,530366 0,0177617 0,0161534 0,0170947 S
245,0 2,42040440639 3,457654253 0,654532818352 0,530366 0,0177617 0,0161534 0,0170947 S
310,0 2,14312258857 3,11792600796 0,674405874969 0,530366 0,0177617 0,0161534 0,0170947 S
412,0 2,01130284821 2,50884715027 0,674456133792 0,530366 0,0177617 0,0161534 0,0170947 S
568,0 2,07560544036 2,72507722732 0,655766343581 0,530366 0,0177617 0,0161534 0,0170947 S
612,0 2,07546995257 2,61776816573 0,668277104399 0,530366 0,0177617 0,0161534 0,0170947 S
761,0 2,0 3,3114979049 0,665010421644 0,530366 0,0177617 0,0161534 0,0170947 S
862,0 2,0 2,76502991688 0,672882141845 0,530366 0,0177617 0,0161534 0,0170947 S
966,0 2,0052029667 2,53027388331 0,664539661647 0,530366 0,0177617 0,0161534 0,0170947 S
149,0 2,05462873763 2,62131286296 0,617395402248 0,544854 0,0155038 0,0140995 0,0149364 S
223,0 2,33769813633 2,56839862528 0,624406922092 0,544854 0,0155038 0,0140995 0,0149364 S
309,0 2,21378156907 2,64080666069 0,62579196008 0,544854 0,0155038 0,0140995 0,0149364 S
425,0 2,29169096576 2,67177373088 0,614435945696 0,544854 0,0155038 0,0140995 0,0149364 S
538,0 2,39823332388 3,18957675505 0,62716829697 0,544854 0,0155038 0,0140995 0,0149364 S
634,0 2,0 2,55162502639 0,612544411233 0,544854 0,0155038 0,0140995 0,0149364 S
756,0 2,0 3,39920220182 0,63014428417 0,544854 0,0155038 0,0140995 0,0149364 S
809,0 2,0 3,44520486182 0,609265454712 0,544854 0,0155038 0,0140995 0,0149364 S
956,0 2,0 3,45711400547 0,621323912523 0,544854 0,0155038 0,0140995 0,0149364 S
8,0 2,0 2,0 0,67282423446 0,555373 0,017341 0,0157395 0,0167658 N
90,0 2,11044078413 2,87340295944 0,574015551604 0,567288 0,0141571 0,0127951 0,0135701 N
193,0 2,23114499099 3,28001337646 0,578757753456 0,567288 0,0141571 0,0127951 0,0135701 S
258,0 2,08078349436 2,75014138408 0,580832956252 0,567288 0,0141571 0,0127951 0,0135701 S
340,0 2,04384271075 3,13968824637 0,571554875314 0,567288 0,0141571 0,0127951 0,0135701 S
413,0 2,09724767637 3,30467955584 0,586508242672 0,567288 0,0141571 0,0127951 0,0135701 S
578,0 2,0 3,10700348839 0,592964104284 0,567288 0,0141571 0,0127951 0,0135701 S
644,0 2,05490735527 3,22287139862 0,583499063997 0,567288 0,0141571 0,0127951 0,0135701 S
