 2 2,95083354287 0,700075063405 0,516532 0,0201843 0,0183705 0,0194163 S
 2,23890490553 3,09394459194 0,702665392794 0,516532 0,0201843 0,0183705 0,0194163 S
 2 2,75832139633 0,698770818768 0,516532 0,0201843 0,0183705 0,0194163 S
 2,16465199822 2,63206454742 0,699672136538 0,516532 0,0201843 0,0183705 0,0194163 S
 2,41532235358 2,70996611684 0,680117363782 0,516532 0,0201843 0,0183705 0,0194163 S
 2 2,51332195245 0,689861312412 0,516532 0,0201843 0,0183705 0,0194163 S
 2 2,70293251484 0,685490142427 0,516532 0,0201843 0,0183705 0,0194163 S
 2,06894259721 3,24450847288 0,703916882566 0,516532 0,0201843 0,0183705 0,0194163 S
 2 3,16926895109 0,700820548284 0,516532 0,0201843 0,0183705 0,0194163 S
 2 3,23880457467 0,675976283853 0,516532 0,0201843 0,0183705 0,0194163 S
 2 2,78066506946 0,689438578542 0,516532 0,0201843 0,0183705 0,0194163 S
 2 2,92943327571 0,702355963396 0,516532 0,0201843 0,0183705 0,0194163 S
 2 2,7938995452 0,709309078163 0,516532 0,0201843 0,0183705 0,0194163 S
 2,05238280166 3,41500555716 0,703079062872 0,516532 0,0201843 0,0183705 0,0194163 S
 2,04395109133 3,09751269435 0,694181997761 0,516532 0,0201843 0,0183705 0,0194163 S
 2,41875320846 3,14786757548 0,698671399755 0,516532 0,0201843 0,0183705 0,0194163 S
 2 2,85858442922 0,686519706995 0,516532 0,0201843 0,0183705 0,0194163 S
 2,36988064229 3,16875943344 0,646649520193 0,530366 0,0177617 0,0161534 0,0170947 S
 2,09095651934 2,87369348808 0,671745012643 0,530366 0,0177617 0,0161534 0,0170947 S
 2,44698930366 2,86203143268 0,647951595043 0,530366 0,0177617 0,0161534 0,0170947 S
 2,40736103898 2,58272818682 0,663385938679 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,07485060624 0,669088911306 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,43770808755 0,660278511307 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,86677339384 0,638992513155 0,530366 0,0177617 0,0161534 0,0170947 S
 2,49337944955 3,22855830606 0,655427216323 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,0808985988 0,671571679824 0,530366 0,0177617 0,0161534 0,0170947 S
 2,15634507432 2,68367434445 0,648113387854 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,26987133679 0,641458251542 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,15349746395 0,667488060331 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,93158589926 0,646934723211 0,530366 0,0177617 0,0161534 0,0170947 S
 2,00489330961 2,84377094946 0,642191162696 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,40368800714 0,647566603491 0,530366 0,0177617 0,0161534 0,0170947 S
 2,00503299756 3,14430227189 0,66899535202 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,58448923561 0,655517970949 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,97448857471 0,642246977143 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,29846309567 0,661947093014 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,10173446042 0,672026682759 0,530366 0,0177617 0,0161534 0,0170947 S
 2,08562281131 3,38890431097 0,651321126007 0,530366 0,0177617 0,0161534 0,0170947 S
 2,19317932283 3,0585451959 0,67158372816 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,91235986279 0,654761155237 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,17652212215 0,663156911186 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,60627005335 0,654671512793 0,530366 0,0177617 0,0161534 0,0170947 S
 2,2587268902 2,58822406378 0,661550875291 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,38028955226 0,675031652043 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,24878391593 0,642567632289 0,530366 0,0177617 0,0161534 0,0170947 S
 2,40617279661 3,30298358016 0,648872068316 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,80766965437 0,643943427122 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,37538215128 0,638219064192 0,530366 0,0177617 0,0161534 0,0170947 S
 2,04159343048 3,45335814274 0,643512221631 0,530366 0,0177617 0,0161534 0,0170947 S
 2,16407524347 2,69827633225 0,644884057181 0,530366 0,0177617 0,0161534 0,0170947 S
 2,15844121709 2,62924494888 0,638454679115 0,530366 0,0177617 0,0161534 0,0170947 S
 2,00330121394 3,03550989068 0,643105332729 0,530366 0,0177617 0,0161534 0,0170947 S
 2,41654301618 3,23365297772 0,659942616465 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,72278782963 0,654965558212 0,530366 0,0177617 0,0161534 0,0170947 S
 2,47034688536 2,7505489624 0,660115747895 0,530366 0,0177617 0,0161534 0,0170947 S
 2,07719278664 2,72975203976 0,674734910686 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,84044878577 0,663380023196 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,79667832075 0,652312474944 0,530366 0,0177617 0,0161534 0,0170947 S
 2,37870450704 3,14770971953 0,672246183652 0,530366 0,0177617 0,0161534 0,0170947 S
 2,30232062401 3,05268690796 0,659563353239 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,0243681136 0,642478742914 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,8411128339 0,645315916218 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,66071425155 0,662515467617 0,530366 0,0177617 0,0161534 0,0170947 S
 2 2,51860013355 0,656367328439 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,33245621955 0,654189936348 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,37223667374 0,649811559141 0,530366 0,0177617 0,0161534 0,0170947 S
 2 3,24104015783 0,673282559382 0,530366 0,0177617 0,0161534 0,0170947 S
 2,44100067898 3,20527038954 0,638044520368 0,544854 0,0155038 0,0140995 0,0149364 S
 2,13511046995 2,88349644809 0,626287756187 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,93585295657 0,611868659461 0,544854 0,0155038 0,0140995 0,0149364 S
 2,16779723294 2,56478065147 0,626722740395 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,90771253319 0,607137450527 0,544854 0,0155038 0,0140995 0,0149364 S
 2,16908742215 2,85685944785 0,630159523332 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,83397566804 0,619257563427 0,544854 0,0155038 0,0140995 0,0149364 S
 2,13067349965 2,95807438457 0,602249933989 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,95053575323 0,609807223217 0,544854 0,0155038 0,0140995 0,0149364 S
 2 3,48746894602 0,634801094197 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,83964321927 0,603970290288 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,56273652442 0,610271165681 0,544854 0,0155038 0,0140995 0,0149364 S
 2,349776945 2,54126217151 0,608452269282 0,544854 0,0155038 0,0140995 0,0149364 S
 2,10254193985 3,30208531403 0,605748308373 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,56804420356 0,608262359348 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,81548251722 0,613941515231 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,62990853932 0,612813427556 0,544854 0,0155038 0,0140995 0,0149364 S
 2,25568125377 2,51479737147 0,620718199688 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,93825200557 0,610678901435 0,544854 0,0155038 0,0140995 0,0149364 S
 2,26996330451 2,82909669363 0,638008618402 0,544854 0,0155038 0,0140995 0,0149364 S
 2,0261477302 2,89538886247 0,628284713676 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,76867635286 0,6338037081 0,544854 0,0155038 0,0140995 0,0149364 S
 2,20434511113 2,67387773835 0,615860925774 0,544854 0,0155038 0,0140995 0,0149364 S
 2 3,37060218417 0,609080892115 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,5545440196 0,624056991952 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,68043836148 0,616488484279 0,544854 0,0155038 0,0140995 0,0149364 S
 2,04322794292 2,77448083683 0,637625654642 0,544854 0,0155038 0,0140995 0,0149364 S
 2 3,10664226651 0,618616781924 0,544854 0,0155038 0,0140995 0,0149364 S
 2 3,20384079788 0,63667075931 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,90884495235 0,637510685789 0,544854 0,0155038 0,0140995 0,0149364 S
 2,25036299751 3,43437070078 0,631877842435 0,544854 0,0155038 0,0140995 0,0149364 S
 2 3,48345899163 0,608850250914 0,544854 0,0155038 0,0140995 0,0149364 S
 2,42207152072 2,84080845281 0,634131411589 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,81011484957 0,608287345676 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,87373738716 0,606591676897 0,544854 0,0155038 0,0140995 0,0149364 S
 2,02826111358 3,22034220163 0,61445620527 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,69367027433 0,617145425533 0,544854 0,0155038 0,0140995 0,0149364 S
 2,18881440129 3,05333731662 0,60365640307 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,62735736756 0,617276182983 0,544854 0,0155038 0,0140995 0,0149364 S
 2,44049522125 3,40417146347 0,60950583531 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,635237598 0,601072471882 0,544854 0,0155038 0,0140995 0,0149364 S
 2,19613918989 2,61171789242 0,621506409903 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,85649773262 0,611736876583 0,544854 0,0155038 0,0140995 0,0149364 S
 2,08184226564 3,08888080896 0,626393291839 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,73144557116 0,610223279938 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,70461334509 0,623432714451 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,80307287569 0,601283294953 0,544854 0,0155038 0,0140995 0,0149364 S
 2 3,42236713921 0,606474843542 0,544854 0,0155038 0,0140995 0,0149364 S
 2 2,65852604045 0,601875432162 0,544854 0,0155038 0,0140995 0,0149364 S
 2,12828618098 3,38884970276 0,631768720319 0,544854 0,0155038 0,0140995 0,0149364 S
 2,13894890912 2,81490962358 0,563251086941 0,567288 0,0141571 0,0127951 0,0135701 S
 2,16800802066 2,9168291372 0,597895434973 0,567288 0,0141571 0,0127951 0,0135701 S
 2,05139356216 3,15215455234 0,570557566046 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,55366120663 0,577176411236 0,567288 0,0141571 0,0127951 0,0135701 S
 2,31046464209 2,9025981807 0,596508924647 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,30562992652 0,56539347467 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,9179758822 0,581344153653 0,567288 0,0141571 0,0127951 0,0135701 S
 2,2441320492 3,11175198898 0,569425242358 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,20071770373 0,588598545125 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,96407624735 0,564461114818 0,567288 0,0141571 0,0127951 0,0135701 S
 2,22934068238 2,70222508693 0,579877793285 0,567288 0,0141571 0,0127951 0,0135701 S
 2,01741969303 3,37807190854 0,569071857695 0,567288 0,0141571 0,0127951 0,0135701 S
 2,14295497842 2,84690640439 0,595055729139 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,93336448769 0,566866744864 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,17930127748 0,572796452456 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,69497210464 0,589236223827 0,567288 0,0141571 0,0127951 0,0135701 S
 2,02793224343 3,20225346677 0,571780626759 0,567288 0,0141571 0,0127951 0,0135701 S
 2,00160125118 3,16680918535 0,566700078106 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,86399644222 0,600197999509 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,80430523482 0,598026788846 0,567288 0,0141571 0,0127951 0,0135701 S
 2,04810729695 3,44639562484 0,5942643809 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,74459239039 0,582977094931 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,06884903134 0,565419893777 0,567288 0,0141571 0,0127951 0,0135701 S
 2,03711399892 2,73013681387 0,569641694222 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,24541816342 0,578712202177 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,10852815239 0,590936968378 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,67975075771 0,587783085109 0,567288 0,0141571 0,0127951 0,0135701 S
 2,03359691993 2,50813222134 0,600543052269 0,567288 0,0141571 0,0127951 0,0135701 S
 2,02982655979 2,98723559672 0,591957377485 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,59708022092 0,567958003578 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,14665065979 0,584633195202 0,567288 0,0141571 0,0127951 0,0135701 S
 2,03437525573 3,35473726532 0,564437514601 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,63315845457 0,598652214127 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,6857039255 0,587673253161 0,567288 0,0141571 0,0127951 0,0135701 S
 2,30096751063 2,57332659155 0,591809568194 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,75777448823 0,574124052241 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,34468186658 0,576416383113 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,52157609331 0,596710828519 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,81129177166 0,587321981563 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,71993246819 0,582988411692 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,51753766853 0,573362587084 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,07114285769 0,582778354094 0,567288 0,0141571 0,0127951 0,0135701 S
 2 3,47921889562 0,586469315054 0,567288 0,0141571 0,0127951 0,0135701 S
 2,33130106239 3,11733797891 0,577419673819 0,567288 0,0141571 0,0127951 0,0135701 S
 2,07055184212 2,68696950599 0,598766697542 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,6018604247 0,570208787432 0,567288 0,0141571 0,0127951 0,0135701 S
 2,01342929764 3,27393626454 0,581785374359 0,567288 0,0141571 0,0127951 0,0135701 S
 2,02271691137 2,86980795896 0,598816521293 0,567288 0,0141571 0,0127951 0,0135701 S
 2,00317061424 2,57610348593 0,567337854997 0,567288 0,0141571 0,0127951 0,0135701 S
 2 2,80447374297 0,574111191386 0,567288 0,0141571 0,0127951 0,0135701 S
 2,04810494884 3,13174735064 0,553863019139 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,41372495477 0,557264889052 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,68528862604 0,547256165666 0,571877 0,0115625 0,0105159 0,011121 S
 2,40422518563 2,76242409561 0,526053064925 0,571877 0,0115625 0,0105159 0,011121 S
 2,28007490658 2,57986535086 0,551688434766 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,68874847866 0,54964489262 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,21116353081 0,558416874073 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,07306956281 0,538955049408 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,25729384547 0,540139077949 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,01995913735 0,530512443074 0,571877 0,0115625 0,0105159 0,011121 S
 2,00171504069 2,62606051293 0,55 0,571877 0,0115625 0,0105159 0,011121 S
 2,33251072341 3,08453749118 0,55 0,571877 0,0115625 0,0105159 0,011121 S
 2,14470004604 2,8572446868 0,537537244234 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,23045759598 0,559076870087 0,571877 0,0115625 0,0105159 0,011121 S
 2,02585043195 2,54277009781 0,537055892012 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,35816772019 0,530396955088 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,55362107915 0,55 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,35148143073 0,534288199858 0,571877 0,0115625 0,0105159 0,011121 S
 2,14838408115 2,73289391005 0,544809591624 0,571877 0,0115625 0,0105159 0,011121 S
 2,32499665731 3,10562701149 0,556582927045 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,58732140191 0,55 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,55997705826 0,535700673102 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,88311375672 0,528317388889 0,571877 0,0115625 0,0105159 0,011121 S
 2,4043702145 2,81497376982 0,534272176857 0,571877 0,0115625 0,0105159 0,011121 S
 2,01147128943 3,244448703 0,526794152264 0,571877 0,0115625 0,0105159 0,011121 S
 2,06960022879 2,58933678956 0,532424875549 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,10354420634 0,550438250597 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,99172004743 0,545820386714 0,571877 0,0115625 0,0105159 0,011121 S
 2,22239001804 2,50644843395 0,531674364729 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,31395115372 0,561788286122 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,48705733762 0,540503836678 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,4320340528 0,540159286478 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,51768451914 0,549068952895 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,31763068377 0,546710054322 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,00842372706 0,533420717865 0,571877 0,0115625 0,0105159 0,011121 S
 2,39901184303 2,92369031063 0,528825163057 0,571877 0,0115625 0,0105159 0,011121 S
 2,32595261921 3,19732559678 0,546226551679 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,86767698735 0,541662026128 0,571877 0,0115625 0,0105159 0,011121 S
 2,00050301017 2,83964442146 0,535456702686 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,24996354546 0,528791520814 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,53505874844 0,534351461573 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,25653282284 0,548073123655 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,41175825127 0,54604498761 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,59468955666 0,542484224523 0,571877 0,0115625 0,0105159 0,011121 S
 2,09171100912 2,52615798941 0,543031185037 0,571877 0,0115625 0,0105159 0,011121 S
 2,13238311514 2,84574255234 0,535128949575 0,571877 0,0115625 0,0105159 0,011121 S
 2 2,7712792974 0,562210843163 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,48281079184 0,561202173093 0,571877 0,0115625 0,0105159 0,011121 S
 2,30056624479 2,81378461976 0,549069277965 0,571877 0,0115625 0,0105159 0,011121 S
 2,17688372073 2,82243616436 0,54927040121 0,571877 0,0115625 0,0105159 0,011121 S
 2 3,41799866773 0,500242868817 0,588363 0,0108908 0,00987159 0,0104669 S
 2,4742227428 2,99153381933 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,3692043446 2,63586334108 0,502155117293 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,55787411243 0,48986047092 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,3402445601 0,500364858984 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,56375669772 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,80480543889 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,93841113709 0,49983188417 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,12476942565 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,08646386306 3,18006131506 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,85666925205 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,39205058662 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,47187262136 0,494843705942 0,588363 0,0108908 0,00987159 0,0104669 S
 2,10367628554 2,52279268776 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,01586779869 0,525273958464 0,588363 0,0108908 0,00987159 0,0104669 S
 2,11913370462 3,16421939585 0,517716242169 0,588363 0,0108908 0,00987159 0,0104669 S
 2,36159899671 2,59174256494 0,514437051497 0,588363 0,0108908 0,00987159 0,0104669 S
 2,49355340423 3,04194510341 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,13490226538 3,19296267577 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,46324676942 2,5042495848 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,18234007773 2,88702823203 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,39639916194 0,491350502648 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,24040954707 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,36417748352 3,0659433526 0,489133381935 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,63521775211 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,868664652 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,24256994637 3,16596406377 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,12716883114 3,26523002325 0,495852331929 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,13978913204 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,21420181501 0,52199495553 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,26213985696 0,518668632909 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,40327000455 0,491579790957 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,50342049043 0,514943247132 0,588363 0,0108908 0,00987159 0,0104669 S
 2,44581288206 3,32026061693 0,517513905883 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,2310235771 0,511213345733 0,588363 0,0108908 0,00987159 0,0104669 S
 2,42549369601 3,34920093994 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,07660726831 0,491118864429 0,588363 0,0108908 0,00987159 0,0104669 S
 2,01084981209 2,81517299549 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,61020692176 0,4913061631 0,588363 0,0108908 0,00987159 0,0104669 S
 2,32221318912 3,02155881828 0,500070064757 0,588363 0,0108908 0,00987159 0,0104669 S
 2,1345397346 2,58181544686 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2,07749649998 3,18914056617 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,94103124374 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,98720220445 0,507260051284 0,588363 0,0108908 0,00987159 0,0104669 S
 2,00081677776 2,86954402809 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,90425976394 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,53550606746 0,508131187746 0,588363 0,0108908 0,00987159 0,0104669 S
 2 2,99170639464 0,504800271976 0,588363 0,0108908 0,00987159 0,0104669 S
 2,03861106502 3,31074734677 0,5 0,588363 0,0108908 0,00987159 0,0104669 S
 2 3,07286655444 0,491926025827 0,588363 0,0108908 0,00987159 0,0104669 S
 2,34277103291 3,17570979466 0,45812548002 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,63051742923 0,478236095986 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,4608199559 0,486617153945 0,59779 0,00906811 0,00822819 0,00867055 S
 2,00677919947 2,56881036293 0,484514261739 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,7616825164 0,461268275999 0,59779 0,00906811 0,00822819 0,00867055 S
 2,01259493528 2,66464739317 0,450559048181 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,16605084281 0,47160878045 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,58806774135 0,463429104575 0,59779 0,00906811 0,00822819 0,00867055 S
 2,4071656395 2,87414730627 0,451792231835 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,47742060526 0,469965622757 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,15311800385 0,478069752688 0,59779 0,00906811 0,00822819 0,00867055 S
 2,00022022491 3,31402024315 0,469438201086 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,17887585541 0,475412599437 0,59779 0,00906811 0,00822819 0,00867055 S
 2,13320145931 2,53129042032 0,457416501091 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,96422060617 0,451858818381 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,56357492269 0,471918002281 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,69765935388 0,46966477107 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,62365382199 0,469435115144 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,87118801468 0,458677572301 0,59779 0,00906811 0,00822819 0,00867055 S
 2,42700256878 3,19775880275 0,461026335086 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,76219780932 0,471974523408 0,59779 0,00906811 0,00822819 0,00867055 S
 2,47178363631 2,54347153522 0,462892936781 0,59779 0,00906811 0,00822819 0,00867055 S
 2,01801678649 2,66708067191 0,469727795607 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,78793232649 0,479033308335 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,10546132009 0,452891764699 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,62275321003 0,474800222051 0,59779 0,00906811 0,00822819 0,00867055 S
 2,04038832747 3,16233711917 0,469203260417 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,52280327377 0,485450371352 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,25991061941 0,452356624579 0,59779 0,00906811 0,00822819 0,00867055 S
 2,03152715287 2,68657003268 0,45218095442 0,59779 0,00906811 0,00822819 0,00867055 S
 2,40497636473 3,09800449561 0,48480632062 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,43182929154 0,46423239859 0,59779 0,00906811 0,00822819 0,00867055 S
 2,01152402585 3,24207053376 0,461786533382 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,54369606945 0,461166422586 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,09078813732 0,466415317245 0,59779 0,00906811 0,00822819 0,00867055 S
 2,46248453212 2,94635806892 0,457060570804 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,08513834863 0,465235178839 0,59779 0,00906811 0,00822819 0,00867055 S
 2,06807182904 2,94022658302 0,47365458283 0,59779 0,00906811 0,00822819 0,00867055 S
 2,20654819032 2,84968184326 0,467490714543 0,59779 0,00906811 0,00822819 0,00867055 S
 2,48911755076 2,97644923856 0,466964941319 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,97891169551 0,471532951215 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,66638150768 0,45957666897 0,59779 0,00906811 0,00822819 0,00867055 S
 2,08873579559 2,58528301798 0,451141652605 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,47679188944 0,467623547861 0,59779 0,00906811 0,00822819 0,00867055 S
 2,03726830133 2,64134369121 0,453694353713 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,00738060069 0,487125264811 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,23282493629 0,471728753243 0,59779 0,00906811 0,00822819 0,00867055 S
 2,27155297757 2,63179997644 0,457905040049 0,59779 0,00906811 0,00822819 0,00867055 S
 2 3,21496422363 0,480157715201 0,59779 0,00906811 0,00822819 0,00867055 S
 2 2,96976385249 0,469537305084 0,59779 0,00906811 0,00822819 0,00867055 S
 2,32576871099 6,26574525341 0,455744242553 0,611275 0,00897331 0,00823064 0,00851013 S
 2,23965244276 5,68288397442 0,5 0,611275 0,00897331 0,00823064 0,00851013 S
 2,26353431241 5,9367853355 0,5 0,611275 0,00897331 0,00823064 0,00851013 S
